id,player_name,game_date,opponent_team,prop_type,split,hit,actual_result,closing_line,is_home,season_avg,last_10_avg,last_5_avg,std_dev,games_played,minutes_avg,days_rest,is_b2b,line_vs_season,line_vs_recent,line_vs_last_5,line_difficulty,consistency,avg_vs_opponent,games_vs_opponent,opp_def_rating,opp_pace
7858,De'Aaron Fox,2026-01-13,OKC,pra,train,0,24,26.5,0,30.7,27.5,26.6,,30,32.6,1,0,-4.199999999999999,-1.0,-0.10000000000000142,0.0,20.0,15.136363636363637,22,106.5,99.5
7861,De'Aaron Fox,2026-01-13,OKC,ra,train,1,10,8.5,0,10.0,10.1,11.6,,30,32.6,1,0,-1.5,-1.5999999999999996,-3.0999999999999996,0.0,10.0,15.666666666666666,24,106.5,99.5
7856,De'Aaron Fox,2026-01-13,OKC,rebounds,train,1,5,3.5,0,4.2,4.8,6.2,2.0,30,32.6,1,0,-0.7000000000000002,-1.2999999999999998,-2.7,-0.3500000000000001,2.1,15.619047619047619,21,106.5,99.5
7850,De'Aaron Fox,2026-01-15,MIL,assists,train,0,4,5.5,1,5.8,4.9,5.6,2.6,31,32.6,1,0,-0.2999999999999998,0.5999999999999996,-0.09999999999999964,-0.11538461538461531,2.230769230769231,5.8,0,113.0,99.5
7853,De'Aaron Fox,2026-01-15,MIL,pa,train,0,22,24.5,1,26.3,23.1,19.6,,31,32.6,1,0,-1.8000000000000007,1.3999999999999986,4.899999999999999,0.0,20.0,4.0,1,113.0,99.5
7848,De'Aaron Fox,2026-01-15,MIL,points,train,0,18,18.5,1,20.5,18.2,14.0,7.9,31,32.6,1,0,-2.0,0.3000000000000007,4.5,-0.2531645569620253,2.5949367088607596,13.0,2,113.0,99.5
7852,De'Aaron Fox,2026-01-15,MIL,pr,train,0,22,23.5,1,24.7,23.2,20.0,,31,32.6,1,0,-1.1999999999999993,0.3000000000000007,3.5,0.0,20.0,14.666666666666666,3,113.0,99.5
7851,De'Aaron Fox,2026-01-15,MIL,pra,train,0,26,28.5,1,30.5,28.1,25.6,,31,32.6,1,0,-2.0,0.3999999999999986,2.8999999999999986,0.0,20.0,16.5,4,113.0,99.5
7854,De'Aaron Fox,2026-01-15,MIL,ra,train,0,8,9.5,1,10.0,9.9,11.6,,31,32.6,1,0,-0.5,-0.40000000000000036,-2.0999999999999996,0.0,10.0,18.4,5,113.0,99.5
7849,De'Aaron Fox,2026-01-15,MIL,rebounds,train,0,4,4.5,1,4.2,5.0,6.0,2.0,31,32.6,1,0,0.2999999999999998,-0.5,-1.5,0.1499999999999999,2.1,16.666666666666668,6,113.0,99.5
7843,De'Aaron Fox,2026-01-17,MIN,assists,train,1,12,5.5,1,5.8,5.0,4.8,2.6,32,32.3,1,0,-0.2999999999999998,0.5,0.7000000000000002,-0.11538461538461531,2.230769230769231,15.714285714285714,14,109.5,98.0
7846,De'Aaron Fox,2026-01-17,MIN,pa,train,1,37,24.5,1,26.2,22.1,20.6,,32,32.3,1,0,-1.6999999999999993,2.3999999999999986,3.8999999999999986,0.0,20.0,15.466666666666667,15,109.5,98.0
7841,De'Aaron Fox,2026-01-17,MIN,points,train,1,25,18.5,1,20.4,17.1,15.8,7.8,32,32.3,1,0,-1.8999999999999986,1.3999999999999986,2.6999999999999993,-0.24358974358974342,2.6153846153846154,16.8125,16,109.5,98.0
7845,De'Aaron Fox,2026-01-17,MIN,pr,train,1,28,22.5,1,24.6,22.1,21.6,,32,32.3,1,0,-2.1000000000000014,0.3999999999999986,0.8999999999999986,0.0,20.0,17.294117647058822,17,109.5,98.0
7844,De'Aaron Fox,2026-01-17,MIN,pra,train,1,40,27.5,1,30.3,27.1,26.4,,32,32.3,1,0,-2.8000000000000007,0.3999999999999986,1.1000000000000014,0.0,20.0,17.88888888888889,18,109.5,98.0
7847,De'Aaron Fox,2026-01-17,MIN,ra,train,1,15,9.5,1,9.9,10.0,10.6,,32,32.3,1,0,-0.40000000000000036,-0.5,-1.0999999999999996,0.0,9.9,19.05263157894737,19,109.5,98.0
7842,De'Aaron Fox,2026-01-17,MIN,rebounds,train,0,3,3.5,1,4.2,5.0,5.8,2.0,32,32.3,1,0,-0.7000000000000002,-1.5,-2.3,-0.3500000000000001,2.1,18.85,20,109.5,98.0
7836,De'Aaron Fox,2026-01-19,UTA,assists,train,1,8,5.5,1,5.9,5.9,6.2,2.8,33,32.5,1,0,-0.40000000000000036,-0.40000000000000036,-0.7000000000000002,-0.142857142857143,2.107142857142857,5.9,0,116.5,98.5
7839,De'Aaron Fox,2026-01-19,UTA,pa,train,0,22,25.5,1,26.5,24.1,24.2,,33,32.5,1,0,-1.0,1.3999999999999986,1.3000000000000007,0.0,20.0,8.0,1,116.5,98.5
7834,De'Aaron Fox,2026-01-19,UTA,points,train,0,14,19.5,1,20.5,18.2,18.0,7.7,33,32.5,1,0,-1.0,1.3000000000000007,1.5,-0.12987012987012986,2.6623376623376624,15.0,2,116.5,98.5
7838,De'Aaron Fox,2026-01-19,UTA,pr,train,0,19,23.5,1,24.7,23.3,23.8,,33,32.5,1,0,-1.1999999999999993,0.1999999999999993,-0.3000000000000007,0.0,20.0,14.666666666666666,3,116.5,98.5
7837,De'Aaron Fox,2026-01-19,UTA,pra,train,0,27,29.5,1,30.6,29.2,30.0,,33,32.5,1,0,-1.1000000000000014,0.3000000000000007,-0.5,0.0,20.0,15.75,4,116.5,98.5
7840,De'Aaron Fox,2026-01-19,UTA,ra,train,1,13,9.5,1,10.1,11.0,12.0,,33,32.5,1,0,-0.5999999999999996,-1.5,-2.5,0.0,10.1,18.0,5,116.5,98.5
7835,De'Aaron Fox,2026-01-19,UTA,rebounds,train,1,5,3.5,1,4.2,5.1,5.8,2.0,33,32.5,1,0,-0.7000000000000002,-1.5999999999999996,-2.3,-0.3500000000000001,2.1,17.166666666666668,6,116.5,98.5
7829,De'Aaron Fox,2026-01-20,HOU,assists,train,1,5,4.5,0,6.0,6.0,6.6,2.8,34,32.5,0,1,-1.5,-1.5,-2.0999999999999996,-0.5357142857142857,2.142857142857143,6.0,0,110.5,99.0
7832,De'Aaron Fox,2026-01-20,HOU,pa,train,0,19,21.5,0,26.4,23.0,23.2,,34,32.5,0,1,-4.899999999999999,-1.5,-1.6999999999999993,0.0,20.0,5.0,1,110.5,99.0
7827,De'Aaron Fox,2026-01-20,HOU,points,train,0,14,16.5,0,20.4,17.0,16.6,7.7,34,32.5,0,1,-3.8999999999999986,-0.5,-0.10000000000000142,-0.5064935064935063,2.649350649350649,12.0,2,110.5,99.0
7831,De'Aaron Fox,2026-01-20,HOU,pr,train,0,17,19.5,0,24.5,22.5,21.6,,34,32.5,0,1,-5.0,-3.0,-2.1000000000000014,0.0,20.0,12.666666666666666,3,110.5,99.0
7830,De'Aaron Fox,2026-01-20,HOU,pra,train,0,22,25.5,0,30.5,28.5,28.2,,34,32.5,0,1,-5.0,-3.0,-2.6999999999999993,0.0,20.0,13.75,4,110.5,99.0
7833,De'Aaron Fox,2026-01-20,HOU,ra,train,0,8,8.5,0,10.2,11.5,11.6,,34,32.5,0,1,-1.6999999999999993,-3.0,-3.0999999999999996,0.0,10.2,15.4,5,110.5,99.0
7828,De'Aaron Fox,2026-01-20,HOU,rebounds,train,0,3,3.5,0,4.2,5.5,5.0,1.9,34,32.5,0,1,-0.7000000000000002,-2.0,-1.5,-0.36842105263157904,2.210526315789474,14.166666666666666,6,110.5,99.0
7822,De'Aaron Fox,2026-01-22,UTA,assists,val,0,5,5.5,0,6.0,6.1,6.8,2.7,35,32.5,1,0,-0.5,-0.5999999999999996,-1.2999999999999998,-0.18518518518518517,2.222222222222222,15.428571428571429,7,116.5,98.5
7825,De'Aaron Fox,2026-01-22,UTA,pa,val,1,36,23.5,0,26.1,22.1,23.8,,35,32.5,1,0,-2.6000000000000014,1.3999999999999986,-0.3000000000000007,0.0,20.0,14.125,8,116.5,98.5
7820,De'Aaron Fox,2026-01-22,UTA,points,val,1,31,17.5,0,20.2,16.0,17.0,7.6,35,32.5,1,0,-2.6999999999999993,1.5,0.5,-0.3552631578947368,2.6578947368421053,16.555555555555557,9,116.5,98.5
7824,De'Aaron Fox,2026-01-22,UTA,pr,val,1,36,22.5,0,24.3,21.1,21.0,,35,32.5,1,0,-1.8000000000000007,1.3999999999999986,1.5,0.0,20.0,18.0,10,116.5,98.5
7823,De'Aaron Fox,2026-01-22,UTA,pra,val,1,41,28.5,0,30.3,27.2,27.8,,35,32.5,1,0,-1.8000000000000007,1.3000000000000007,0.6999999999999993,0.0,20.0,19.636363636363637,11,116.5,98.5
7826,De'Aaron Fox,2026-01-22,UTA,ra,val,1,10,9.5,0,10.1,11.2,10.8,,35,32.5,1,0,-0.5999999999999996,-1.6999999999999993,-1.3000000000000007,0.0,10.1,21.416666666666668,12,116.5,98.5
7821,De'Aaron Fox,2026-01-22,UTA,rebounds,val,1,5,3.5,0,4.1,5.1,4.0,1.9,35,32.5,1,0,-0.5999999999999996,-1.5999999999999996,-0.5,-0.31578947368421034,2.1578947368421053,20.53846153846154,13,116.5,98.5
7815,De'Aaron Fox,2026-01-25,NOP,assists,val,1,7,5.5,1,5.9,6.2,6.8,2.7,36,32.5,2,0,-0.40000000000000036,-0.7000000000000002,-1.2999999999999998,-0.14814814814814828,2.185185185185185,15.714285714285714,14,114.5,100.0
7818,De'Aaron Fox,2026-01-25,NOP,pa,val,0,19,24.5,1,26.4,23.4,27.2,,36,32.5,2,0,-1.8999999999999986,1.1000000000000014,-2.6999999999999993,0.0,20.0,15.133333333333333,15,114.5,100.0
7813,De'Aaron Fox,2026-01-25,NOP,points,val,0,12,18.5,1,20.5,17.2,20.4,7.7,36,32.5,2,0,-2.0,1.3000000000000007,-1.8999999999999986,-0.2597402597402597,2.6623376623376624,15.375,16,114.5,100.0
7817,De'Aaron Fox,2026-01-25,NOP,pr,val,0,14,22.5,1,24.6,22.2,24.4,,36,32.5,2,0,-2.1000000000000014,0.3000000000000007,-1.8999999999999986,0.0,20.0,15.176470588235293,17,114.5,100.0
7816,De'Aaron Fox,2026-01-25,NOP,pra,val,0,21,28.5,1,30.6,28.4,31.2,,36,32.5,2,0,-2.1000000000000014,0.10000000000000142,-2.6999999999999993,0.0,20.0,15.11111111111111,18,114.5,100.0
7819,De'Aaron Fox,2026-01-25,NOP,ra,val,0,9,9.5,1,10.1,11.2,10.8,,36,32.5,2,0,-0.5999999999999996,-1.6999999999999993,-1.3000000000000007,0.0,10.1,15.421052631578947,19,114.5,100.0
7814,De'Aaron Fox,2026-01-25,NOP,rebounds,val,0,2,3.5,1,4.2,5.0,4.0,1.9,36,32.5,2,0,-0.7000000000000002,-1.5,-0.5,-0.36842105263157904,2.210526315789474,15.1,20,114.5,100.0
7808,De'Aaron Fox,2026-01-28,HOU,assists,val,1,8,5.5,0,6.0,6.1,7.4,2.7,37,32.6,2,0,-0.5,-0.5999999999999996,-1.9000000000000004,-0.18518518518518517,2.222222222222222,12.571428571428571,7,110.5,99.0
7811,De'Aaron Fox,2026-01-28,HOU,pa,val,1,26,21.5,0,26.2,23.6,26.6,,37,32.6,2,0,-4.699999999999999,-2.1000000000000014,-5.100000000000001,0.0,20.0,12.0,8,110.5,99.0
7806,De'Aaron Fox,2026-01-28,HOU,points,val,1,18,16.5,0,20.2,17.5,19.2,7.7,37,32.6,2,0,-3.6999999999999993,-1.0,-2.6999999999999993,-0.4805194805194804,2.623376623376623,13.555555555555555,9,110.5,99.0
7810,De'Aaron Fox,2026-01-28,HOU,pr,val,1,23,19.5,0,24.4,22.2,22.8,,37,32.6,2,0,-4.899999999999999,-2.6999999999999993,-3.3000000000000007,0.0,20.0,14.0,10,110.5,99.0
7809,De'Aaron Fox,2026-01-28,HOU,pra,val,1,31,24.5,0,30.3,28.3,30.2,,37,32.6,2,0,-5.800000000000001,-3.8000000000000007,-5.699999999999999,0.0,20.0,14.818181818181818,11,110.5,99.0
7812,De'Aaron Fox,2026-01-28,HOU,ra,val,1,13,8.5,0,10.1,10.8,11.0,,37,32.6,2,0,-1.5999999999999996,-2.3000000000000007,-2.5,0.0,10.1,16.166666666666668,12,110.5,99.0
7807,De'Aaron Fox,2026-01-28,HOU,rebounds,val,1,5,3.5,0,4.1,4.7,3.6,1.9,37,32.6,2,0,-0.5999999999999996,-1.2000000000000002,-0.10000000000000009,-0.31578947368421034,2.1578947368421053,15.923076923076923,13,110.5,99.0
7801,De'Aaron Fox,2026-01-31,CHA,assists,val,1,7,5.5,0,6.0,6.4,6.6,2.7,38,32.6,2,0,-0.5,-0.9000000000000004,-1.0999999999999996,-0.18518518518518517,2.222222222222222,6.0,0,116.5,101.2
7804,De'Aaron Fox,2026-01-31,CHA,pa,val,0,18,23.5,0,26.2,24.3,24.4,,38,32.6,2,0,-2.6999999999999993,-0.8000000000000007,-0.8999999999999986,0.0,20.0,7.0,1,116.5,101.2
7799,De'Aaron Fox,2026-01-31,CHA,points,val,0,11,17.5,0,20.2,17.9,17.8,7.6,38,32.6,2,0,-2.6999999999999993,-0.3999999999999986,-0.3000000000000007,-0.3552631578947368,2.6578947368421053,12.5,2,116.5,101.2
7803,De'Aaron Fox,2026-01-31,CHA,pr,val,0,13,21.5,0,24.3,22.8,21.8,,38,32.6,2,0,-2.8000000000000007,-1.3000000000000007,-0.3000000000000007,0.0,20.0,12.0,3,116.5,101.2
7802,De'Aaron Fox,2026-01-31,CHA,pra,val,0,20,26.5,0,30.3,29.2,28.4,,38,32.6,2,0,-3.8000000000000007,-2.6999999999999993,-1.8999999999999986,0.0,20.0,12.25,4,116.5,101.2
7805,De'Aaron Fox,2026-01-31,CHA,ra,val,0,9,9.5,0,10.2,11.3,10.6,,38,32.6,2,0,-0.6999999999999993,-1.8000000000000007,-1.0999999999999996,0.0,10.2,13.8,5,116.5,101.2
7800,De'Aaron Fox,2026-01-31,CHA,rebounds,val,0,2,3.5,0,4.1,4.9,4.0,1.9,38,32.6,2,0,-0.5999999999999996,-1.4000000000000004,-0.5,-0.31578947368421034,2.1578947368421053,13.0,6,116.5,101.2
7794,De'Aaron Fox,2026-02-01,ORL,assists,test,1,10,6.5,1,6.1,6.5,6.4,2.6,39,32.6,0,1,0.40000000000000036,0.0,0.09999999999999964,0.15384615384615397,2.346153846153846,23.428571428571427,7,107.0,97.5
7797,De'Aaron Fox,2026-02-01,ORL,pa,test,0,24,25.5,1,26.0,23.4,23.6,,39,32.6,0,1,-0.5,2.1000000000000014,1.8999999999999986,0.0,20.0,21.75,8,107.0,97.5
7792,De'Aaron Fox,2026-02-01,ORL,points,test,0,14,19.5,1,19.9,16.9,17.2,7.7,39,32.6,0,1,-0.3999999999999986,2.6000000000000014,2.3000000000000007,-0.051948051948051764,2.5844155844155843,22.0,9,107.0,97.5
7796,De'Aaron Fox,2026-02-01,ORL,pr,test,0,17,23.5,1,24.0,21.1,20.6,,39,32.6,0,1,-0.5,2.3999999999999986,2.8999999999999986,0.0,20.0,21.2,10,107.0,97.5
7795,De'Aaron Fox,2026-02-01,ORL,pra,test,0,27,29.5,1,30.1,27.6,27.0,,39,32.6,0,1,-0.6000000000000014,1.8999999999999986,2.5,0.0,20.0,20.818181818181817,11,107.0,97.5
7798,De'Aaron Fox,2026-02-01,ORL,ra,test,1,13,10.5,1,10.1,10.7,9.8,,39,32.6,0,1,0.40000000000000036,-0.1999999999999993,0.6999999999999993,0.0,10.1,21.333333333333332,12,107.0,97.5
7793,De'Aaron Fox,2026-02-01,ORL,rebounds,test,0,3,3.5,1,4.1,4.2,3.4,1.9,39,32.6,0,1,-0.5999999999999996,-0.7000000000000002,0.10000000000000009,-0.31578947368421034,2.1578947368421053,20.692307692307693,13,107.0,97.5
7787,De'Aaron Fox,2026-02-04,OKC,assists,test,1,10,5.5,1,6.2,7.1,7.4,2.7,40,32.5,2,0,-0.7000000000000002,-1.5999999999999996,-1.9000000000000004,-0.2592592592592593,2.2962962962962963,15.10344827586207,29,106.5,99.5
7790,De'Aaron Fox,2026-02-04,OKC,pa,test,1,25,23.5,1,26.0,24.2,24.6,,40,32.5,2,0,-2.5,-0.6999999999999993,-1.1000000000000014,0.0,20.0,14.933333333333334,30,106.5,99.5
7785,De'Aaron Fox,2026-02-04,OKC,points,test,0,15,16.5,1,19.8,17.1,17.2,7.6,40,32.5,2,0,-3.3000000000000007,-0.6000000000000014,-0.6999999999999993,-0.4342105263157896,2.605263157894737,15.258064516129032,31,106.5,99.5
7789,De'Aaron Fox,2026-02-04,OKC,pr,test,0,19,20.5,1,23.9,20.8,20.6,,40,32.5,2,0,-3.3999999999999986,-0.3000000000000007,-0.10000000000000142,0.0,20.0,15.25,32,106.5,99.5
7788,De'Aaron Fox,2026-02-04,OKC,pra,test,1,29,27.5,1,30.0,27.9,28.0,,40,32.5,2,0,-2.5,-0.3999999999999986,-0.5,0.0,20.0,15.363636363636363,33,106.5,99.5
7791,De'Aaron Fox,2026-02-04,OKC,ra,test,1,14,10.5,1,10.2,10.8,10.8,,40,32.5,2,0,0.3000000000000007,-0.3000000000000007,-0.3000000000000007,0.0,10.2,15.142857142857142,28,106.5,99.5
7786,De'Aaron Fox,2026-02-04,OKC,rebounds,test,1,4,3.5,1,4.0,3.7,3.4,1.9,40,32.5,2,0,-0.5,-0.20000000000000018,0.10000000000000009,-0.2631578947368421,2.1052631578947367,15.764705882352942,34,106.5,99.5
7780,De'Aaron Fox,2026-02-05,DAL,assists,test,1,7,6.5,0,6.2,7.6,8.4,2.7,41,32.6,0,1,0.2999999999999998,-1.0999999999999996,-1.9000000000000004,0.11111111111111104,2.2962962962962963,6.2,0,112.0,100.0
7783,De'Aaron Fox,2026-02-05,DAL,pa,test,1,24,23.5,0,25.9,24.8,22.4,,41,32.6,0,1,-2.3999999999999986,-1.3000000000000007,1.1000000000000014,0.0,20.0,7.0,1,112.0,100.0
7778,De'Aaron Fox,2026-02-05,DAL,points,test,1,17,16.5,0,19.7,17.2,14.0,7.6,41,32.6,0,1,-3.1999999999999993,-0.6999999999999993,2.5,-0.4210526315789473,2.5921052631578947,15.5,2,112.0,100.0
7782,De'Aaron Fox,2026-02-05,DAL,pr,test,0,20,20.5,0,23.7,20.8,17.2,,41,32.6,0,1,-3.1999999999999993,-0.3000000000000007,3.3000000000000007,0.0,20.0,16.0,3,112.0,100.0
7781,De'Aaron Fox,2026-02-05,DAL,pra,test,0,27,27.5,0,30.0,28.4,25.6,,41,32.6,0,1,-2.5,-0.8999999999999986,1.8999999999999986,0.0,20.0,17.0,4,112.0,100.0
7784,De'Aaron Fox,2026-02-05,DAL,ra,test,0,10,10.5,0,10.3,11.2,11.6,,41,32.6,0,1,0.1999999999999993,-0.6999999999999993,-1.0999999999999996,0.0,10.3,19.0,5,112.0,100.0
7779,De'Aaron Fox,2026-02-05,DAL,rebounds,test,0,3,3.5,0,4.0,3.6,3.2,1.8,41,32.6,0,1,-0.5,-0.10000000000000009,0.2999999999999998,-0.2777777777777778,2.2222222222222223,17.5,6,112.0,100.0
7773,De'Aaron Fox,2026-02-07,DAL,assists,test,0,5,6.5,1,6.3,7.9,8.4,2.7,42,32.5,1,0,0.20000000000000018,-1.4000000000000004,-1.9000000000000004,0.07407407407407414,2.333333333333333,15.428571428571429,7,112.0,100.0
7776,De'Aaron Fox,2026-02-07,DAL,pa,test,0,20,24.5,1,25.9,25.0,23.4,,42,32.5,1,0,-1.3999999999999986,-0.5,1.1000000000000014,0.0,20.0,14.125,8,112.0,100.0
7771,De'Aaron Fox,2026-02-07,DAL,points,test,0,15,17.5,1,19.6,17.1,15.0,7.5,42,32.5,1,0,-2.1000000000000014,0.3999999999999986,2.5,-0.2800000000000002,2.6133333333333337,14.777777777777779,9,112.0,100.0
7775,De'Aaron Fox,2026-02-07,DAL,pr,test,0,17,21.5,1,23.6,20.6,18.4,,42,32.5,1,0,-2.1000000000000014,0.8999999999999986,3.1000000000000014,0.0,20.0,14.8,10,112.0,100.0
7774,De'Aaron Fox,2026-02-07,DAL,pra,test,0,22,27.5,1,29.9,28.5,26.8,,42,32.5,1,0,-2.3999999999999986,-1.0,0.6999999999999993,0.0,20.0,15.0,11,112.0,100.0
7777,De'Aaron Fox,2026-02-07,DAL,ra,test,0,7,9.5,1,10.3,11.4,11.8,,42,32.5,1,0,-0.8000000000000007,-1.9000000000000004,-2.3000000000000007,0.0,10.3,15.583333333333334,12,112.0,100.0
7772,De'Aaron Fox,2026-02-07,DAL,rebounds,test,0,2,3.5,1,4.0,3.5,3.4,1.8,42,32.5,1,0,-0.5,0.0,0.10000000000000009,-0.2777777777777778,2.2222222222222223,14.923076923076923,13,112.0,100.0
7766,De'Aaron Fox,2026-02-10,LAL,assists,test,1,6,5.5,0,6.2,7.2,7.8,2.6,43,32.4,2,0,-0.7000000000000002,-1.7000000000000002,-2.3,-0.2692307692307693,2.3846153846153846,14.0,14,111.0,100.2
7769,De'Aaron Fox,2026-02-10,LAL,pa,test,0,14,23.5,0,25.7,23.3,22.2,,43,32.4,2,0,-2.1999999999999993,0.1999999999999993,1.3000000000000007,0.0,20.0,13.466666666666667,15,111.0,100.2
7764,De'Aaron Fox,2026-02-10,LAL,points,test,0,8,17.5,0,19.5,16.1,14.4,7.4,43,32.4,2,0,-2.0,1.3999999999999986,3.0999999999999996,-0.27027027027027023,2.635135135135135,13.5,16,111.0,100.2
7768,De'Aaron Fox,2026-02-10,LAL,pr,test,0,10,20.5,0,23.5,19.5,17.2,,43,32.4,2,0,-3.0,1.0,3.3000000000000007,0.0,20.0,13.176470588235293,17,111.0,100.2
7767,De'Aaron Fox,2026-02-10,LAL,pra,test,0,16,26.5,0,29.7,26.7,25.0,,43,32.4,2,0,-3.1999999999999993,-0.1999999999999993,1.5,0.0,20.0,13.0,18,111.0,100.2
7770,De'Aaron Fox,2026-02-10,LAL,ra,test,0,8,9.5,0,10.2,10.6,10.6,,43,32.4,2,0,-0.6999999999999993,-1.0999999999999996,-1.0999999999999996,0.0,10.2,13.157894736842104,19,111.0,100.2
7765,De'Aaron Fox,2026-02-10,LAL,rebounds,test,0,2,3.5,0,4.0,3.4,2.8,1.8,43,32.4,2,0,-0.5,0.10000000000000009,0.7000000000000002,-0.2777777777777778,2.2222222222222223,12.9,20,111.0,100.2
7759,De'Aaron Fox,2026-02-11,GSW,assists,test,1,8,5.5,0,6.2,7.0,7.6,2.6,44,32.0,0,1,-0.7000000000000002,-1.5,-2.0999999999999996,-0.2692307692307693,2.3846153846153846,17.428571428571427,14,110.0,101.5
7762,De'Aaron Fox,2026-02-11,GSW,pa,test,1,35,22.5,0,25.5,22.5,21.4,7.8,44,32.0,0,1,-3.0,0.0,1.1000000000000014,-0.38461538461538464,3.269230769230769,16.8,15,110.0,101.5
7757,De'Aaron Fox,2026-02-11,GSW,points,test,1,27,16.5,0,19.3,15.5,13.8,7.6,44,32.0,0,1,-2.8000000000000007,1.0,2.6999999999999993,-0.36842105263157904,2.5394736842105265,17.9375,16,110.0,101.5
7761,De'Aaron Fox,2026-02-11,GSW,pr,test,1,27,20.5,0,23.2,18.6,16.6,8.1,44,32.0,0,1,-2.6999999999999993,1.8999999999999986,3.8999999999999986,-0.33333333333333326,2.8641975308641974,18.470588235294116,17,110.0,101.5
7760,De'Aaron Fox,2026-02-11,GSW,pra,test,1,35,26.5,0,29.4,25.6,24.2,8.2,44,32.0,0,1,-2.8999999999999986,0.8999999999999986,2.3000000000000007,-0.3536585365853657,3.5853658536585367,18.944444444444443,18,110.0,101.5
7763,De'Aaron Fox,2026-02-11,GSW,ra,test,0,8,9.5,0,10.2,10.1,10.4,3.0,44,32.0,0,1,-0.6999999999999993,-0.5999999999999996,-0.9000000000000004,-0.2333333333333331,3.4,19.789473684210527,19,110.0,101.5
7758,De'Aaron Fox,2026-02-11,GSW,rebounds,test,0,0,3.5,0,3.9,3.1,2.8,1.8,44,32.0,0,1,-0.3999999999999999,0.3999999999999999,0.7000000000000002,-0.22222222222222215,2.1666666666666665,19.2,20,110.0,101.5
12442,Derrick White,2025-10-22,PHI,assists,train,0,4,6.5,1,,,,,0,,3,0,,,,0.0,,,0,110.5,99.8
12445,Derrick White,2025-10-22,PHI,pa,train,1,29,26.5,1,,,,,0,,3,0,,,,0.0,,4.0,1,110.5,99.8
12440,Derrick White,2025-10-22,PHI,points,train,1,25,19.5,1,,,,,0,,3,0,,,,0.0,,16.5,2,110.5,99.8
12444,Derrick White,2025-10-22,PHI,pr,train,1,28,24.5,1,,,,,0,,3,0,,,,0.0,,19.333333333333332,3,110.5,99.8
12443,Derrick White,2025-10-22,PHI,pra,train,1,32,31.5,1,,,,,0,,3,0,,,,0.0,,21.5,4,110.5,99.8
12446,Derrick White,2025-10-22,PHI,ra,train,0,7,11.5,1,,,,,0,,3,0,,,,0.0,,23.6,5,110.5,99.8
12441,Derrick White,2025-10-22,PHI,rebounds,train,0,3,4.5,1,,,,,0,,3,0,,,,0.0,,20.833333333333332,6,110.5,99.8
12435,Derrick White,2025-10-24,NYK,assists,train,0,4,5.5,0,4.0,4.0,4.0,0.0,1,35.0,1,0,1.5,1.5,1.5,0.0,4.0,4.0,0,109.0,99.0
12438,Derrick White,2025-10-24,NYK,pa,train,0,19,25.5,0,29.0,29.0,29.0,,1,35.0,1,0,-3.5,-3.5,-3.5,0.0,20.0,4.0,1,109.0,99.0
12433,Derrick White,2025-10-24,NYK,points,train,0,15,20.5,0,25.0,25.0,25.0,0.0,1,35.0,1,0,-4.5,-4.5,-4.5,0.0,20.0,11.5,2,109.0,99.0
12437,Derrick White,2025-10-24,NYK,pr,train,0,19,25.5,0,28.0,28.0,28.0,,1,35.0,1,0,-2.5,-2.5,-2.5,0.0,20.0,12.666666666666666,3,109.0,99.0
12436,Derrick White,2025-10-24,NYK,pra,train,0,23,30.5,0,32.0,32.0,32.0,,1,35.0,1,0,-1.5,-1.5,-1.5,0.0,20.0,14.25,4,109.0,99.0
12439,Derrick White,2025-10-24,NYK,ra,train,0,8,9.5,0,7.0,7.0,7.0,,1,35.0,1,0,2.5,2.5,2.5,0.0,7.0,16.0,5,109.0,99.0
12434,Derrick White,2025-10-24,NYK,rebounds,train,0,4,4.5,0,3.0,3.0,3.0,0.0,1,35.0,1,0,1.5,1.5,1.5,0.0,3.0,14.666666666666666,6,109.0,99.0
12428,Derrick White,2025-10-26,DET,assists,train,0,3,4.5,0,4.0,4.0,4.0,0.0,2,34.0,1,0,0.5,0.5,0.5,0.0,4.0,4.0,0,115.5,100.8
12431,Derrick White,2025-10-26,DET,pa,train,0,18,25.5,0,24.0,24.0,24.0,,2,34.0,1,0,1.5,1.5,1.5,0.0,20.0,3.0,1,115.5,100.8
12426,Derrick White,2025-10-26,DET,points,train,0,15,20.5,0,20.0,20.0,20.0,7.1,2,34.0,1,0,0.5,0.5,0.5,0.07042253521126761,2.8169014084507045,10.5,2,115.5,100.8
12430,Derrick White,2025-10-26,DET,pr,train,0,19,24.5,0,23.5,23.5,23.5,,2,34.0,1,0,1.0,1.0,1.0,0.0,20.0,12.0,3,115.5,100.8
12429,Derrick White,2025-10-26,DET,pra,train,0,22,29.5,0,27.5,27.5,27.5,,2,34.0,1,0,2.0,2.0,2.0,0.0,20.0,13.75,4,115.5,100.8
12432,Derrick White,2025-10-26,DET,ra,train,0,7,9.5,0,7.5,7.5,7.5,,2,34.0,1,0,2.0,2.0,2.0,0.0,7.5,15.4,5,115.5,100.8
12427,Derrick White,2025-10-26,DET,rebounds,train,0,4,4.5,0,3.5,3.5,3.5,0.7,2,34.0,1,0,1.0,1.0,1.0,1.4285714285714286,5.0,14.0,6,115.5,100.8
12421,Derrick White,2025-10-27,NOP,assists,train,1,7,4.5,0,3.7,3.7,3.7,0.6,3,35.0,0,1,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.333333333333333,6.166666666666667,3.7,0,114.5,100.0
